date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl
09/10/2018 11:00,0,0,0,17.1,0,13.4,10.1,12.4,63,1009.9
09/10/2018 12:00,0,0,0,17.3,0,13.4,10,12.3,62,1010.2
09/10/2018 13:00,0,0,0,17.1,0,13.4,10.1,12.4,63,1010.2
09/10/2018 14:00,0,0,0,17.7,0,13.7,10.3,12.5,61,1009.9
09/10/2018 15:00,0,0,0,17.4,0,13.6,10.2,12.5,62,1009.7
09/10/2018 16:00,0,0,0,16.3,0,13.1,10.4,12.6,67,1009.8
09/10/2018 17:00,0,0,0,15.5,0,12.6,9.9,12.2,69,1010.3
09/10/2018 18:00,0,0,0,14.2,0,11.8,9.5,11.9,73,1011.1
09/10/2018 19:00,0,0,0,14.1,0,11.6,9.1,11.6,71,1011.6
09/10/2018 20:00,0,0,0,14,0,11.4,8.9,11.4,71,1012.2
09/10/2018 21:00,0,0,0,14.4,0,11.4,8.5,11.1,68,1012.5
09/10/2018 22:00,0,0,0,14,0,11.3,8.7,11.3,70,1012.4
09/10/2018 23:00,0,0,0,14.4,0,11.4,8.4,11.1,67,1012.2
10/10/2018 00:00,0,0,0,15.3,0,12.1,9.1,11.6,66,1011.7
10/10/2018 01:00,0,0,0,15.4,0,12,8.9,11.4,65,1011.6
10/10/2018 02:00,0,0,0,13,0,10.9,8.8,11.3,75,1011.1
10/10/2018 03:00,0,0,0,13.1,0,11.1,9.2,11.6,76,1010.6
10/10/2018 04:00,0,0,0,14.1,0,11.6,9.3,11.7,73,1010.2
10/10/2018 05:00,0,0,0,13.1,0,11.4,9.9,12.2,81,1009.7
10/10/2018 06:00,0,0,0,12.6,0,11.4,10.3,12.6,85,1008.9
10/10/2018 07:00,0,0,0,12.7,0,11.3,10,12.3,83,1008.7
10/10/2018 08:00,0,0,0,15.4,0,13.2,11.4,13.5,77,1008.3
10/10/2018 09:00,0,0,0,16,0,13.6,11.6,13.7,75,1007.8
10/10/2018 10:00,0,0,0,17.5,0,14.7,12.4,14.4,71,1007.2
10/10/2018 11:00,0,0,0,19.3,0,15.5,12.6,14.6,65,1006.5
10/10/2018 12:00,0,0,0,19.7,0,15.7,12.7,14.7,63,1005.9
10/10/2018 13:00,0,0,0,19.7,0,15.7,12.7,14.6,63,1005.2
10/10/2018 14:00,0,0,0,19.9,0,15.9,12.9,14.9,64,1004.1
10/10/2018 15:00,0,0,0,19.4,0,15.8,13.1,15.1,67,1003.4
10/10/2018 16:00,0,0,0,17.4,0,14.9,12.9,14.9,75,1003
10/10/2018 17:00,0,0,0,17.6,0,15.1,13.1,15.1,74,1002.5
10/10/2018 18:00,0,0,0,15.8,0,14.1,12.7,14.7,82,1002
10/10/2018 19:00,0,0,0,15.6,0,13.9,12.6,14.6,82,1001.5
10/10/2018 20:00,0,0,0,16.2,0,14.1,12.3,14.3,77,1001.1
10/10/2018 21:00,0,0,0,17,0,14.4,12.3,14.3,73,1000.3
10/10/2018 22:00,0,0,0,16.9,0,14.7,13,15,77,999.7
10/10/2018 23:00,0,0,0,17.3,0,14.6,12.5,14.5,73,998.9
11/10/2018 00:00,0,0,0,17.1,0,14.6,12.7,14.7,75,998.3
11/10/2018 01:00,0,0,0,17,0,14.7,12.9,14.9,77,997.2
11/10/2018 02:00,0,0,0,16.8,0,14.3,12.4,14.4,75,996.2
11/10/2018 03:00,0,0,0,16.4,0,13.7,11.5,13.6,72,995.5
11/10/2018 04:00,0,0,0,15.5,0,13.1,11.1,13.2,74,994.3
11/10/2018 05:00,0,0,0,15.6,0,13.3,11.3,13.4,75,994.2
11/10/2018 06:00,0,0,0,15.2,0,13,11,13.1,75,994
11/10/2018 07:00,0,0,0,15.1,0,12.7,10.6,12.8,74,993.7
11/10/2018 08:00,0,0,0,15.3,0,12.7,10.5,12.7,73,993.3
11/10/2018 09:00,0,0,0,16.2,0,13.2,10.5,12.7,68,992.8
11/10/2018 10:00,0,0,0,13.1,0,11.2,9.4,11.8,78,993.9
11/10/2018 11:00,0,0.4,0,11.9,0,10.5,9.1,11.5,83,994.7
11/10/2018 12:00,0,0.2,0,11.7,0,9.9,8.1,10.8,78,995.3
11/10/2018 13:00,0,0,0,11.9,0,9.8,7.5,10.4,74,996.3
11/10/2018 14:00,0,0,0,12.6,0,10,7.2,10.2,69,996.8
11/10/2018 15:00,0,0,0,14.6,0,11.2,7.9,10.6,64,997.3
11/10/2018 16:00,0,0,0,13.9,0,10.8,7.5,10.4,65,997.8
11/10/2018 17:00,0,0.1,0,13.1,0,10.2,7.2,10.1,67,997.6
11/10/2018 18:00,0,0,0,12.3,0,10,7.5,10.4,72,998.5
11/10/2018 19:00,0,0,0,11.6,0,9.4,6.9,9.9,72,999.1
11/10/2018 20:00,0,0,0,11.3,0,9.1,6.7,9.8,73,999.5
11/10/2018 21:00,0,0,0,11.8,0,9.5,6.9,9.9,71,998.9
11/10/2018 22:00,0,0,0,12,0,9.7,7.3,10.2,73,997.5
11/10/2018 23:00,0,0,0,12.3,0,10.4,8.5,11.1,77,996.2
12/10/2018 00:00,0,0,0,13.4,0,10.8,8.2,10.9,70,994.7
12/10/2018 01:00,0,0.1,0,13.2,0,10.9,8.6,11.2,73,991.9
12/10/2018 02:00,0,0.4,0,12.6,0,11.1,9.6,12,82,988.7
12/10/2018 03:00,0,1.6,0,12.9,0,11.9,11,13.1,87,987
12/10/2018 04:00,0,0.7,0,15,0,12.7,10.6,12.8,75,986.2
12/10/2018 05:00,0,0,0,15.4,0,12.5,9.9,12.2,69,987.1
12/10/2018 06:00,0,0,0,15.1,0,12,9.2,11.6,67,988.8
12/10/2018 07:00,0,0,0,15.3,0,11.7,8.2,10.9,62,989.9
12/10/2018 08:00,0,0,0,15.2,0,11.6,8.1,10.8,62,991.1
12/10/2018 09:00,0,0,0,16.4,0,12.3,8.4,11,58,990.8
12/10/2018 10:00,0,0,0,16.3,0,12.6,9.2,11.6,62,991.6
12/10/2018 11:00,0,0.5,0,14.1,0,11.9,9.9,12.2,76,991.6
12/10/2018 12:00,0,1.8,0,11.7,0,10.7,9.7,12,87,991.3
12/10/2018 13:00,0,0.7,0,12.1,0,10.9,9.9,12.2,86,991.1
12/10/2018 14:00,0,0.1,0,13.1,0,11.3,9.6,11.9,79,990.4
12/10/2018 15:00,0,0,0,14.9,0,11.9,9.1,11.6,68,991.2
12/10/2018 16:00,0,0,0,14.9,0,12.3,10,12.2,72,992.6
12/10/2018 17:00,0,0,0,14.1,0,11.9,9.8,12.1,75,994
12/10/2018 18:00,0,0,0,13.3,0,11.6,10.1,12.3,80,995.4
12/10/2018 19:00,0,0,0,13.6,0,11.7,10,12.3,79,996.7
12/10/2018 20:00,0,0,0,13.2,0,11.4,9.8,12.1,80,997.7
12/10/2018 21:00,0,0,0,13.4,0,11.6,10,12.2,79,999
12/10/2018 22:00,0,0,0,13.1,0,11.3,9.7,12,79,999.7
12/10/2018 23:00,0,0,0,12.7,0,11,9.4,11.8,80,1000.6
13/10/2018 00:00,0,0,0,12.3,0,10.9,9.5,11.9,83,1000.8
13/10/2018 01:00,0,0,0,12.1,0,11,9.9,12.2,86,1001.1
13/10/2018 02:00,0,0,0,13,0,11.3,9.6,11.9,79,999.9
13/10/2018 03:00,0,0.7,0,12.8,0,11.8,10.8,13,88,1000.1
13/10/2018 04:00,0,3.5,0,12.5,0,12,11.6,13.7,94,999.3
13/10/2018 05:00,0,1.7,0,12.6,0,12.1,11.7,13.8,94,999.1
13/10/2018 06:00,0,0.1,0,12.8,0,12.3,11.9,13.9,94,998.7
13/10/2018 07:00,0,0.7,0,12.9,0,12.1,11.4,13.5,90,998.2
13/10/2018 08:00,0,0.7,0,12.3,0,11.7,11.1,13.2,92,998
13/10/2018 09:00,0,0.6,0,12.4,0,11.9,11.5,13.6,94,997.8
13/10/2018 10:00,0,1.2,0,12,0,11.5,11,13.1,93,997.1
13/10/2018 11:00,0,2.7,0,11.7,0,11.2,10.7,12.9,93,996.3
13/10/2018 12:00,0,1.3,0,11.6,0,11.1,10.6,12.8,93,995.4
13/10/2018 13:00,0,1.8,0,11.8,0,11.3,10.9,13,94,994.3
13/10/2018 14:00,0,0.7,0,12.2,0,11.7,11.3,13.4,94,994.3
13/10/2018 15:00,0,0.3,0,12.1,0,11.7,11.3,13.4,94,994.7
13/10/2018 16:00,0,0.1,0,12.1,0,11.7,11.3,13.4,94,994.9
13/10/2018 17:00,0,0.5,0,11.3,0,10.9,10.5,12.7,94,996.5
13/10/2018 18:00,0,0.7,0,10.4,0,9.9,9.4,11.8,94,998.2
13/10/2018 19:00,0,0.5,0,10.1,0,9.7,9.2,11.7,94,999.8
13/10/2018 20:00,0,0.6,0,9.7,0,9.2,8.7,11.3,93,1001
13/10/2018 21:00,0,0,0,9.3,0,8.8,8.3,10.9,93,1002.3
13/10/2018 22:00,0,0,0,9.4,0,9,8.5,11.1,93,1003.5
13/10/2018 23:00,0,0,0,9.3,0,8.8,8.3,10.9,93,1005.1
14/10/2018 00:00,0,0,0,8.7,0,8.2,7.7,10.5,93,1006.1
14/10/2018 01:00,0,0,0,8.3,0,7.8,7.4,10.3,93,1006.7
14/10/2018 02:00,0,0,0,7.9,0,7.5,7,10,94,1007.6
14/10/2018 03:00,0,0,0,7.4,0,6.9,6.4,9.6,93,1007.9
14/10/2018 04:00,0,0.1,0,7,0,6.6,6,9.4,93,1008.5
14/10/2018 05:00,0,0,0,6.7,0,6.2,5.5,9,92,1008.3
14/10/2018 06:00,0,0,0,6.6,0,6,5.3,8.9,91,1008.7
14/10/2018 07:00,0,0,0,6.2,0,5.7,5,8.7,91,1009.2
14/10/2018 08:00,0,0,0,6.2,0,5.8,5.2,8.8,93,1009.6
14/10/2018 09:00,0,0,0,6.6,0,5.9,5,8.7,89,1010.3
14/10/2018 10:00,0,0,0,9.9,0,8,5.7,9.1,74,1010.1
14/10/2018 11:00,0,0,0,12,0,9.1,5.7,9.2,65,1010.1
14/10/2018 12:00,0,0,0,12.7,0,8.2,2.5,7.3,49,1009.7
14/10/2018 13:00,0,0,0,13.5,0,8.6,2.6,7.3,47,1009.5
14/10/2018 14:00,0,0,0,13.3,0,8.5,2.5,7.3,47,1009.8
14/10/2018 15:00,0,0,0,13.2,0,8.3,1.9,7,46,1009.8
14/10/2018 16:00,0,0,0,11.5,0,7.8,3.2,7.7,56,1009.9
14/10/2018 17:00,0,0,0,10.8,0,7.8,4.1,8.2,63,1010.6
14/10/2018 18:00,0,0,0,8.8,0,7,4.7,8.5,75,1011.2
14/10/2018 19:00,0,0,0,6.5,0,5.5,4.2,8.2,85,1011.6
14/10/2018 20:00,0,0,0,5.3,0,4.7,3.8,8,89,1012
14/10/2018 21:00,0,0,0,4.7,0,4.3,3.7,8,93,1012.2
14/10/2018 22:00,0,0,0,4.1,0,3.7,3.2,7.7,93,1012.5
14/10/2018 23:00,0,0,0,3.7,0,3.4,2.9,7.5,94,1013
15/10/2018 00:00,0,0,0,4.2,0,3.9,3.4,7.8,94,1013.2
15/10/2018 01:00,0,0,0,4.3,0,4,3.5,7.8,94,1013.4
15/10/2018 02:00,0,0,0,3.3,0,2.9,2.4,7.3,94,1013.6
15/10/2018 03:00,0,0,0,3.6,0,3.3,2.8,7.5,94,1013.6
15/10/2018 04:00,0,0,0,3.6,0,3.3,2.9,7.5,95,1013.8
15/10/2018 05:00,0,0,0,4,0,3.7,3.3,7.7,95,1013.8
15/10/2018 06:00,0,0,0,4.7,0,4.3,3.7,8,93,1014.3
15/10/2018 07:00,0,0,0,3.8,0,3.4,2.9,7.5,93,1014.7
15/10/2018 08:00,0,0,0,3.4,0,3,2.5,7.3,93,1015.3
15/10/2018 09:00,0,0,0,5.7,0,5.3,4.7,8.5,93,1015.6
15/10/2018 10:00,0,0,0,11,0,8.4,5.4,9,68,1015.5
15/10/2018 11:00,0,0,0,13,0,9.2,4.7,8.5,57,1015.6
15/10/2018 12:00,0,0,0,13,0,8.9,3.9,8.1,53,1015.6
15/10/2018 13:00,0,0,0,13.9,0,9.2,3.5,7.9,49,1015.4
15/10/2018 14:00,0,0,0,13.8,0,9.8,5.4,8.9,56,1014.9
15/10/2018 15:00,0,0,0,13.1,0,9.5,5.4,9,59,1014.5
15/10/2018 16:00,0,0,0,12.1,0,9,5.5,9.1,64,1014.4
15/10/2018 17:00,0,0,0,10.9,0,8.5,5.7,9.2,70,1014.8
15/10/2018 18:00,0,0,0,9.4,0,7.5,5.3,8.9,75,1014.5
15/10/2018 19:00,0,0,0,6.8,0,6,4.9,8.6,87,1014.7
15/10/2018 20:00,0,0,0,6.2,0,5.6,4.8,8.6,90,1014.6
15/10/2018 21:00,0,0,0,5,0,4.5,3.8,8,92,1014.3
15/10/2018 22:00,0,0,0,5.2,0,4.8,4.3,8.3,94,1014.1
15/10/2018 23:00,0,0,0,7.7,0,7.2,6.6,9.8,93,1012.9
16/10/2018 00:00,0,0,0,7.4,0,6.9,6.3,9.6,93,1012.2
16/10/2018 01:00,0,0,0,5.5,0,5.1,4.5,8.4,93,1012.5
16/10/2018 02:00,0,0,0,5,0,4.6,4.1,8.2,94,1011.6
16/10/2018 03:00,0,0,0,4.2,0,3.9,3.5,7.8,95,1010.8
16/10/2018 04:00,0,0,0,5.8,0,5.4,5,8.7,95,1010.8
16/10/2018 05:00,0,0,0,5.7,0,5.4,5,8.7,95,1010.9
16/10/2018 06:00,0,0,0,8,0,7.5,7,10,93,1010.4
16/10/2018 07:00,0,0,0,6.4,0,6.1,5.6,9.1,95,1010.6
16/10/2018 08:00,0,0.1,0,9.1,0,8.2,7.2,10.2,87,1010.3
16/10/2018 09:00,0,0,0,12.5,0,10,7.4,10.3,70,1010.3
16/10/2018 10:00,0,0,0,13.4,0,11,8.6,11.2,72,1009.9
16/10/2018 11:00,0,0,0,14,0,11.8,9.6,12,74,1009.9
16/10/2018 12:00,0,0,0,14.6,0,12.4,10.4,12.6,75,1009.8
16/10/2018 13:00,0,0,0,15.1,0,12.9,11,13.1,76,1010
16/10/2018 14:00,0,0,0,15.1,0,13.1,11.4,13.5,78,1010
16/10/2018 15:00,0,0,0,15.7,0,13.6,11.9,13.9,78,1009.9
16/10/2018 16:00,0,0,0,14.9,0,13.1,11.5,13.5,79,1010.1
16/10/2018 17:00,0,0,0,13.9,0,10.9,7.8,10.6,66,1010.7
16/10/2018 18:00,0,0,0,10.7,0,9.2,7.6,10.4,80,1011.3
16/10/2018 19:00,0,0,0,8.8,0,7.9,7,10,88,1011.7
16/10/2018 20:00,0,0,0,8.1,0,7.7,7.1,10.1,92,1012.2
16/10/2018 21:00,0,0,0,8.6,0,8.1,7.5,10.3,92,1012.6
16/10/2018 22:00,0,0,0,9.5,0,8.7,7.9,10.6,89,1012.7
16/10/2018 23:00,0,0,0,10.6,0,9.4,8,10.7,83,1013.2
17/10/2018 00:00,0,0,0,10,0,8.9,7.8,10.6,86,1013.8
17/10/2018 01:00,0,0,0,10.2,0,9.2,8.3,10.9,88,1014.2
17/10/2018 02:00,0,0,0,9.2,0,8.4,7.5,10.3,88,1014.4
17/10/2018 03:00,0,0,0,9.4,0,8.7,7.9,10.7,90,1014.5
17/10/2018 04:00,0,0,0,8.9,0,8.2,7.4,10.3,90,1015.2
17/10/2018 05:00,0,0,0,9.2,0,8.5,7.6,10.4,89,1015.5
17/10/2018 06:00,0,0.1,0,9.7,0,8.8,7.8,10.6,88,1016
17/10/2018 07:00,0,0,0,9.9,0,8.9,7.9,10.7,87,1016.7
17/10/2018 08:00,0,0,0,9.8,0,8.9,8,10.8,89,1018.3
17/10/2018 09:00,0,0,0,10,0,9.1,8,10.8,87,1019.3
17/10/2018 10:00,0,0,0,11.4,0,9.9,8.4,11.1,82,1020.4
17/10/2018 11:00,0,0,0,12.6,0,9.9,7.1,10.1,69,1021.1
17/10/2018 12:00,0,0,0,12.8,0,9.7,6.3,9.5,64,1021.7
17/10/2018 13:00,0,0,0,12.2,0,8.9,4.9,8.7,60,1022.2
17/10/2018 14:00,0,0,0,12.7,0,9.2,5.2,8.9,60,1022.8
17/10/2018 15:00,0,0,0,12.8,0,9.2,5.1,8.8,59,1023.3
17/10/2018 16:00,0,0,0,12.1,0,8.3,3.6,7.9,55,1023.8
17/10/2018 17:00,0,0,0,10.9,0,7.4,3.1,7.6,58,1024.7
17/10/2018 18:00,0,0,0,8.3,0,6.6,4.6,8.5,77,1026
17/10/2018 19:00,0,0,0,7.3,0,6.1,4.6,8.5,82,1026.7
17/10/2018 20:00,0,0,0,5.5,0,4.7,3.5,7.8,86,1027.3
17/10/2018 21:00,0,0,0,4.6,0,4,3.2,7.7,90,1027.9
17/10/2018 22:00,0,0,0,4.5,0,4,3.2,7.7,91,1028.8
17/10/2018 23:00,0,0,0,3.9,0,3.4,2.6,7.4,91,1029
18/10/2018 00:00,0,0,0,2.6,0,2.1,1.4,6.8,92,1029
18/10/2018 01:00,0,0,0,2.2,0,1.9,1.4,6.8,94,1029.3
18/10/2018 02:00,0,0,0,2.7,0,2.3,1.8,6.9,93,1029.3
18/10/2018 03:00,0,0,0,1.7,0,1.4,0.9,6.5,94,1029.2
18/10/2018 04:00,0,0,0,1.5,0,1.3,0.9,6.5,95,1029.4
18/10/2018 05:00,0,0,0,2,0,1.8,1.3,6.7,94,1029.7
18/10/2018 06:00,0,0,0,1.9,0,1.6,1.1,6.6,94,1030.3
18/10/2018 07:00,0,0,0,1.9,0,1.6,1.1,6.6,94,1030.3
18/10/2018 08:00,0,0,0,2.2,0,2,1.6,6.9,95,1030.5
18/10/2018 09:00,0,0,0,4.7,0,4.2,3.6,7.9,92,1030.6
18/10/2018 10:00,0,0,0,8.2,0,6.7,4.8,8.6,78,1030.4
18/10/2018 11:00,0,0,0,11.4,0,8.3,4.6,8.5,62,1029.8
18/10/2018 12:00,0,0,0,13.4,0,9.2,4.2,8.3,53,1029.1
18/10/2018 13:00,0,0,0,13,0,8.6,3.1,7.6,50,1028.3
18/10/2018 14:00,0,0,0,13.4,0,8.8,3.1,7.6,49,1027.8
18/10/2018 15:00,0,0,0,12.5,0,8.9,4.7,8.5,58,1027.1
18/10/2018 16:00,0,0,0,11.3,0,8.3,4.7,8.5,63,1027.1
18/10/2018 17:00,0,0,0,9.8,0,7.7,5.3,8.9,73,1027
18/10/2018 18:00,0,0,0,7.4,0,6.3,4.9,8.7,84,1026.7
18/10/2018 19:00,0,0,0,6.1,0,5.4,4.5,8.4,89,1026.9
18/10/2018 20:00,0,0,0,5.3,0,4.8,4,8.1,91,1026.9
18/10/2018 21:00,0,0,0,4.4,0,3.9,3.3,7.8,93,1027
18/10/2018 22:00,0,0,0,3.8,0,3.4,2.9,7.5,93,1026.5
18/10/2018 23:00,0,0,0,4,0,3.7,3.2,7.7,94,1026
19/10/2018 00:00,0,0,0,3.4,0,3,2.6,7.3,94,1025.9
19/10/2018 01:00,0,0,0,4.3,0,3.9,3.5,7.8,94,1025.4
19/10/2018 02:00,0,0,0,4.6,0,4.3,3.7,8,94,1024.8
19/10/2018 03:00,0,0,0,4.2,0,3.8,3.3,7.7,94,1024.2
19/10/2018 04:00,0,0,0,4.2,0,3.8,3.2,7.7,93,1024
19/10/2018 05:00,0,0,0,5.8,0,5.4,4.8,8.6,93,1023.5
19/10/2018 06:00,0,0,0,7.3,0,6.8,6.1,9.4,91,1023.7
19/10/2018 07:00,0,0,0,7.6,0,7.1,6.5,9.7,92,1024
19/10/2018 08:00,0,0,0,8.5,0,7.9,7.2,10.2,91,1024.2
19/10/2018 09:00,0,0,0,11.3,0,9.9,8.5,11.1,83,1024.4
19/10/2018 10:00,0,0,0,13.1,0,10.6,8.2,10.8,71,1024.6
19/10/2018 11:00,0,0,0,14.6,0,11.4,8.3,11,65,1024.5
19/10/2018 12:00,0,0,0,14.1,0,11,7.8,10.6,65,1024.6
19/10/2018 13:00,0,0,0,15.2,0,12,9,11.5,66,1024.9
19/10/2018 14:00,0,0,0,15.1,0,12.2,9.4,11.8,68,1025.3
19/10/2018 15:00,0,0,0,15,0,12,9.2,11.6,68,1025.2
19/10/2018 16:00,0,0,0,14.4,0,12,9.7,12,73,1025.4
19/10/2018 17:00,0,0,0,13.3,0,11.3,9.4,11.8,76,1025.1
19/10/2018 18:00,0,0,0,11,0,10,8.9,11.4,87,1025.6
19/10/2018 19:00,0,0,0,9.1,0,8.5,7.8,10.6,92,1026.4
19/10/2018 20:00,0,0,0,8.4,0,8.1,7.7,10.5,94,1026.7
19/10/2018 21:00,0,0,0,8,0,7.7,7.3,10.2,95,1026.8
19/10/2018 22:00,0,0,0,8.1,0,7.8,7.4,10.3,95,1026.9
19/10/2018 23:00,0,0,0,8.8,0,8.4,8.1,10.8,95,1027.1
20/10/2018 00:00,0,0,0,8.7,0,8.4,8.1,10.8,95,1027
20/10/2018 01:00,0,0,0,9.9,0,9.5,9.1,11.6,94,1027.2
20/10/2018 02:00,0,0,0,10.3,0,9.9,9.5,11.9,94,1026.9
20/10/2018 03:00,0,0,0,10.7,0,10.3,9.8,12.1,94,1027.2
20/10/2018 04:00,0,0,0,10.9,0,10.3,9.7,12,91,1027.3
20/10/2018 05:00,0,0,0,12.5,0,10.3,8,10.7,74,1027.6
20/10/2018 06:00,0,0,0,12.8,0,10.3,7.8,10.6,71,1027.5
20/10/2018 07:00,0,0,0,12.8,0,10.1,7.4,10.3,69,1027.8
20/10/2018 08:00,0,0,0,11.5,0,9.3,6.9,10,73,1028.3
20/10/2018 09:00,0,0,0,14.1,0,11,7.9,10.6,65,1028.5
20/10/2018 10:00,0,0,0,15.5,0,12.1,8.8,11.3,64,1028.7
20/10/2018 11:00,0,0,0,16.7,0,13,9.7,12.1,63,1028.7
20/10/2018 12:00,0,0,0,17,0,13.2,9.9,12.2,63,1028.8
20/10/2018 13:00,0,0,0,16.7,0,13.6,11,13.1,69,1028.8
20/10/2018 14:00,0,0,0,16.5,0,13.7,11.4,13.5,72,1028.5
20/10/2018 15:00,0,0,0,16.5,0,14.1,12.1,14.1,75,1028.3
20/10/2018 16:00,0,0,0,16.1,0,14,12.4,14.4,78,1028.1
20/10/2018 17:00,0,0,0,15.8,0,13.8,12.1,14.2,79,1028.2
20/10/2018 18:00,0,0,0,15.4,0,13.6,12.1,14.1,80,1028.3
20/10/2018 19:00,0,0,0,15.4,0,13.5,12,14,80,1028.5
20/10/2018 20:00,0,0,0,15.2,0,13.5,12.1,14.1,81,1028.6
20/10/2018 21:00,0,0,0,15.3,0,13.5,12.1,14.1,81,1028.3
20/10/2018 22:00,0,0,0,15.2,0,13.6,12.2,14.2,82,1028.1
20/10/2018 23:00,0,0,0,15.1,0,13.5,12.1,14.1,82,1027.6
21/10/2018 00:00,0,0,0,14.9,0,13.4,12.2,14.2,83,1027.2
21/10/2018 01:00,0,0,0,14.9,0,13.4,12.2,14.3,84,1026.5
21/10/2018 02:00,0,0,0,14.8,0,13.6,12.6,14.6,87,1026.3
21/10/2018 03:00,0,0,0,14.7,0,13.9,13.2,15.2,90,1026
21/10/2018 04:00,0,0.1,0,14.3,0,13.7,13.2,15.1,92,1025.5
21/10/2018 05:00,0,0,0,14.4,0,13.5,12.7,14.7,89,1025.3
21/10/2018 06:00,0,0,0,14.6,0,13.6,12.8,14.8,88,1024.8
21/10/2018 07:00,0,0,0,14.8,0,13.8,12.9,14.9,88,1024.9
21/10/2018 08:00,0,0,0,14.5,0,13.5,12.7,14.7,88,1025.3
21/10/2018 09:00,0,0,0,15.2,0,14.1,13.2,15.2,88,1025.8
21/10/2018 10:00,0,0.3,0,13.2,0,12.4,11.8,13.8,91,1027.5
21/10/2018 11:00,0,0.5,0,12.1,0,11.4,10.8,13,92,1028.4
21/10/2018 12:00,0,0,0,12.8,0,11.3,10,12.3,83,1028.9
21/10/2018 13:00,0,0,0,13.8,0,11.9,10.3,12.5,79,1029
21/10/2018 14:00,0,0,0,14.2,0,11.1,8.2,10.8,67,1029.5
21/10/2018 15:00,0,0,0,13.4,0,10.5,7.5,10.3,67,1030
21/10/2018 16:00,0,0,0,11.7,0,8.9,5.5,9.1,65,1030.8
21/10/2018 17:00,0,0,0,11.3,0,8.1,4.3,8.3,62,1032
21/10/2018 18:00,0,0,0,10.1,0,7.6,4.3,8.3,67,1033.5
21/10/2018 19:00,0,0,0,9.1,0,7.2,4.7,8.6,73,1034.4
21/10/2018 20:00,0,0,0,7.6,0,6.3,4.6,8.5,81,1035.2
21/10/2018 21:00,0,0,0,7.5,0,6.1,4.2,8.3,79,1035.9
21/10/2018 22:00,0,0,0,6.3,0,5.2,3.9,8,84,1036.5
21/10/2018 23:00,0,0,0,5.7,0,4.8,3.6,7.9,85,1036.9
22/10/2018 00:00,0,0,0,6.3,0,5.3,3.9,8.1,84,1037.5
22/10/2018 01:00,0,0,0,5.3,0,4.5,3.2,7.7,86,1037.9
22/10/2018 02:00,0,0,0,5,0,4.3,3.4,7.8,89,1038.5
22/10/2018 03:00,0,0,0,4.7,0,4.2,3.4,7.8,91,1038.8
22/10/2018 04:00,0,0,0,4.1,0,3.7,3,7.6,92,1038.9
22/10/2018 05:00,0,0,0,3.7,0,3.3,2.5,7.3,91,1039.7
22/10/2018 06:00,0,0,0,3.5,0,3,2.2,7.2,91,1040.5
22/10/2018 07:00,0,0,0,3.4,0,2.9,2.2,7.2,91,1040.8
22/10/2018 08:00,0,0,0,3.9,0,3.4,2.7,7.4,91,1041.3
22/10/2018 09:00,0,0,0,6.9,0,5.6,3.9,8.1,81,1041.5
22/10/2018 10:00,0,0,0,9,0,7.2,5,8.7,75,1041.6
22/10/2018 11:00,0,0,0,10.6,0,8.2,5.5,9.1,71,1041.7
22/10/2018 12:00,0,0,0,12.2,0,9.2,5.7,9.2,64,1041.5
22/10/2018 13:00,0,0,0,12.3,0,9.1,5.5,9,63,1040.6
22/10/2018 14:00,0,0,0,11.8,0,8.7,5.1,8.8,63,1040.2
22/10/2018 15:00,0,0,0,12.1,0,9.1,5.5,9.1,64,1039.9
22/10/2018 16:00,0,0,0,11.3,0,8.6,5.6,9.1,67,1039.4
22/10/2018 17:00,0,0,0,10.1,0,8.1,5.7,9.2,74,1039.5
22/10/2018 18:00,0,0,0,9.5,0,7.8,5.8,9.3,77,1039.5
22/10/2018 19:00,0,0,0,9.5,0,8,6.2,9.5,79,1039.1
22/10/2018 20:00,0,0,0,9,0,7.7,6.1,9.4,82,1039.2
22/10/2018 21:00,0,0,0,8.7,0,7.4,5.9,9.3,82,1039
22/10/2018 22:00,0,0,0,8.6,0,7.3,5.8,9.2,82,1038.9
22/10/2018 23:00,0,0,0,8.6,0,7.4,6,9.4,83,1038.5
23/10/2018 00:00,0,0,0,8.4,0,7.4,6.1,9.4,85,1037.6
23/10/2018 01:00,0,0,0,8.2,0,7.3,6.3,9.5,87,1036.7
23/10/2018 02:00,0,0,0,8.3,0,7.4,6.4,9.6,88,1036.1
23/10/2018 03:00,0,0,0,8.2,0,7.4,6.5,9.7,89,1035.7
23/10/2018 04:00,0,0,0,8.1,0,7.3,6.5,9.7,89,1035.1
23/10/2018 05:00,0,0,0,8.4,0,7.6,6.7,9.8,89,1034.7
23/10/2018 06:00,0,0,0,8.1,0,7.4,6.6,9.7,90,1034.8
23/10/2018 07:00,0,0,0,8.6,0,7.8,7,10,89,1034.3
23/10/2018 08:00,0,0,0,9.4,0,8.4,7.3,10.2,86,1034.5
23/10/2018 09:00,0,0,0,10.1,0,8.9,7.5,10.4,84,1034.7
23/10/2018 10:00,0,0,0,10.8,0,9.4,7.9,10.6,82,1034.8
23/10/2018 11:00,0,0,0,11.5,0,9.8,8.1,10.8,79,1034.7
23/10/2018 12:00,0,0,0,12.2,0,10.1,7.9,10.7,75,1034.3
23/10/2018 13:00,0,0,0,12.6,0,10.3,8,10.7,73,1034
